participant_id,fold,method,candidate_id,block_id,true_process_variance,true_observation_variance,conditional_update_nll,conditional_update_mse
158,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.6797082856750896,3.619311931967204
158,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,3.015677380738926,23.770544676381725
158,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.965463157063077,20.758724472562513
158,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,3.1665272549131886,32.81843321319381
159,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.654865305932552,2.129244320952189
159,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.8379955528143532,13.113291013568587
159,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.7584331116640852,8.341181635388446
159,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,2.824483352655341,12.302837033443929
166,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,3.2831886620105197,39.815717193324616
166,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,3.053206603713452,26.021525846935553
166,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.8673197442797225,14.872139121749939
166,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,4.066396982264415,86.79210097588462
169,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,3.392987330436178,46.40137806207752
169,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,3.162456302305486,32.574259821371264
169,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,3.1078143476414253,29.296866864033884
169,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,3.39329724053172,46.41996629104518
173,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,3.487024543809291,52.041675938159585
173,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,3.9554990796656453,80.14050867478149
173,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,4.173163303522165,93.19588340867382
173,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,4.597354110700037,118.6386036144064
175,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.6711062790107545,3.103368528514922
175,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.729908361586765,6.630283561042885
175,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.812987693274261,11.613334007296107
175,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,3.226268711012295,36.40169132839208
176,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.671470414008596,3.1252091358793765
176,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.7022070034691157,4.968772062019222
176,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.6810827453403463,3.701751230757843
176,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,2.706084462390013,5.2013398139938065
186,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.7522244301356698,7.968788494610791
186,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.8431657149148766,13.42339435743181
186,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.9353520249390694,18.952676117092732
186,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,2.9232465421849594,18.226596236396595
192,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.8521131224942655,13.96005470875713
192,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,3.449106293593688,49.76736113783431
192,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,3.2335571496389734,36.83884767779284
192,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,4.1517710479599685,91.91278824576925
199,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.7791829068675913,9.585742396149316
199,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.7307330938800196,6.679750528800906
199,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,3.121314830563874,30.10661805106065
199,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,3.03955715506903,25.20283978173535
204,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.7990983790624173,10.780260943566894
204,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.7890621976081635,10.178296562553157
204,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.962395115477851,20.574705106014303
204,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,3.2518755557727035,37.93757512305792
208,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,7.43122757727883,288.61270132836296
208,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,8.716097167533281,365.67843904009624
208,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,6.700133196229914,244.76208159248782
208,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,6.2819404639614005,219.67912246386837
212,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.7362811833324048,7.012521737475913
212,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.8062995211521766,11.212181296981475
212,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.827460160505205,12.48138425311189
212,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,2.794822581932955,10.523801095355793
217,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.7510215641375946,7.896641285109433
217,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.889435676796328,16.19864001141425
217,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,3.6382114572585404,61.10977989649124
217,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,2.9873639143681183,22.072319277016067
219,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.6806424726993767,3.6753439314272955
219,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.9866603737472244,22.03012131593846
219,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,2.83260318663967,12.789859997366062
219,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,3.020545616726509,24.062538665953543
222,4,total_uncertainty,total_uncertainty:2ade3e47abb7,0,4.0,16.0,2.740548428865712,7.268468665876858
222,4,total_uncertainty,total_uncertainty:2ade3e47abb7,1,49.0,16.0,2.858492401369785,14.342680180119906
222,4,total_uncertainty,total_uncertainty:2ade3e47abb7,2,4.0,64.0,3.276616153473026,39.42150191817101
222,4,total_uncertainty,total_uncertainty:2ade3e47abb7,3,49.0,64.0,3.0244804911133714,24.29855016449518
2,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6715646803651887,2.461677930136391
2,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.7071466882250723,4.648325269588316
2,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.1863584874395254,34.09768096397739
2,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.1458782020995497,31.61001617036947
8,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.7046304773672305,4.493694710248729
8,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.176136444400112,33.46949822330924
8,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.2053297610351024,35.263536614876564
8,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.2942313261920453,40.72686998518676
15,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.711901990012588,4.940556333189578
15,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.8588138715445477,13.96884040728534
15,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.319611206476276,42.286558463635174
15,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.38667377893947,46.4078041288854
16,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.813360962569067,11.175589310467947
16,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.864589228411744,14.323757667091776
16,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.497703477288684,53.23099396829811
16,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.49657508477981,53.16165003225312
22,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.061766722379311,26.441051448876408
22,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.8622315606735795,14.178870174871856
22,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.026198361240425,24.255242751422443
22,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.0283592374229573,24.388036667213388
25,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.779511444809001,9.095409961307865
25,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.8725733332085936,14.814410740428299
25,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.761528707805043,7.990303577749843
25,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.3407943237359388,43.588340172512886
34,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.7155484486790873,5.1646448436783725
34,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.0579264128399983,26.205050077906105
34,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.027743641366936,24.350205989322017
34,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.2154355139835653,35.88457289492383
39,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.8074299044841386,10.811103629035493
39,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.9967675275263677,22.446608047835287
39,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.8810684560763895,15.336467783705166
39,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.1856579599090153,34.05463092962196
48,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.075910188141214,27.310220268710314
48,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.055845121854586,26.077146969857807
48,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.2309596154556077,36.83858693805752
48,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,4.150415076197597,93.34256065683022
49,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.4470834896571945,50.1202065806566
49,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.120707396100255,30.06317608796163
49,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,4.299934415071643,102.53108272767594
49,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.810026977299092,72.42444007834877
54,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.8159410623645895,11.334146083756705
54,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.810962981852481,11.028224435089676
54,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.14167239690907,31.351553725916336
54,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.338023150085968,43.418041196897754
57,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.748117329603052,7.166124274006059
57,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.862410568807204,14.18987089356855
57,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.3059230623100486,41.445370857219636
57,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.8729508832335324,14.837612600221957
62,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.2586926376638328,38.5428847805339
62,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,5.141616465423257,154.25558976823584
62,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,4.310114999824514,103.15671770172216
62,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,4.211155587360269,97.07529203201916
64,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.7356746211336502,6.401473344880976
64,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.8931896910925863,16.08136296790635
64,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.8725254916212806,14.811470696122068
64,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.923859923281591,17.96616333894086
66,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.794809362532244,10.035524167915046
66,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.9172813740588817,79.01562352822181
66,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.7069133831646637,66.08772442241242
66,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,4.834870265569679,135.40488959307675
67,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.1282078875418757,30.52410931353972
67,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.0070201347682404,23.076669072951304
67,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.3363889638241453,43.317614344774796
67,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.017637716031276,23.72915911543732
72,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.810583928553844,11.004930193510077
72,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.9995504752645807,22.61763058516823
72,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.9082164750305184,17.004814990282085
72,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.1189596945337974,29.95577329620517
76,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.848612266942935,13.341913684990745
76,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.876630988858148,15.063768842012953
76,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.7656709325907376,8.244858768753142
76,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.138591788361918,31.16223881962857
92,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6965867964787154,3.9993804634660832
92,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.280331488072928,39.8726729943461
92,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.82140591223835,11.669981528569688
92,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,4.427150040758625,110.3489582826633
95,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.672040412772164,2.49091346417648
95,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.6777565252651065,2.84218993581124
95,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.7862981772812,9.512480031168607
95,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.7789662284311856,9.0619043776244
97,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.7237487326705563,5.668582936303904
97,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.8365465897408546,12.600432736065445
97,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.0253760104902656,24.204706225012405
97,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.1491233651624797,31.809443566529502
101,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.1121193531394176,29.535408757760308
101,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.9671379322746776,20.62575870506419
101,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.220233273181177,36.179413125022705
101,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.1888457684068725,34.25053367344606
102,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.1897050412566257,34.30333920083997
102,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.832200110201454,73.78706194778323
102,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.8656204357308437,14.387129210080943
102,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.693199792345299,65.24497302407714
106,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.7322004605925505,6.187973198010736
106,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.841764355174559,12.92108391877623
106,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.1679145641497635,32.96423295987859
106,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.227857941295402,36.64797747113347
107,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6953352736102065,3.9224697067300816
107,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.7249367923969867,5.741593645821421
107,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.911527446512351,17.208286559684783
107,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.145373021355761,31.5789709259949
112,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,3.1480692039309344,31.744661419850505
112,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.57207924146573,57.80166259098711
112,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.6998984170918487,65.65662854497154
112,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,4.015211850791808,85.03381725249285
115,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.9847025918021943,21.70517266549796
115,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.0094024111734052,23.22306885971173
115,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.03070888027039,24.532430999911902
115,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.3621191571741935,44.89883087010466
116,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6792690579692287,2.9351407222403876
116,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.0344086335849485,24.759794665665808
116,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.288533690126207,40.37672895903696
116,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,3.2564013202204247,38.40207476185259
118,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6491126647960797,1.0819176787516906
118,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.684349131514976,3.2473302239337842
118,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.7231177185984374,5.629804763712055
118,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.746950127982452,7.094395373030615
125,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.6914398433266027,3.6830809600578016
125,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,2.7621533351958214,8.02868926490878
125,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,2.814019604343929,11.21606530862761
125,0,factorized_local_em,factorized_local_em:2fe494fe42f9,3,49.0,64.0,2.770912899769445,8.566997239127053
132,0,factorized_local_em,factorized_local_em:2fe494fe42f9,0,4.0,16.0,2.830744281070706,12.24385918725893
132,0,factorized_local_em,factorized_local_em:2fe494fe42f9,1,49.0,16.0,3.1823809703025536,33.85324767343815
132,0,factorized_local_em,factorized_local_em:2fe494fe42f9,2,4.0,64.0,3.0767006666789616,27.358798128573248
